date,temp
2021-08-01T00:00:00Z,16.96401367
2021-08-02T00:00:00Z,17.11199341
2021-08-03T00:00:00Z,17.21999512
2021-08-04T00:00:00Z,17.4380127
2021-08-05T00:00:00Z,18.24199829
2021-08-06T00:00:00Z,18.04400024
2021-08-07T00:00:00Z,17.95598755
2021-08-08T00:00:00Z,18.0039917
2021-08-09T00:00:00Z,18.21199951
2021-08-10T00:00:00Z,18.37999878
2021-08-11T00:00:00Z,18.93999634
2021-08-12T00:00:00Z,20.19799194
2021-08-13T00:00:00Z,21.17501221
2021-08-14T00:00:00Z,21.27401123
2021-08-15T00:00:00Z,21.12700806
2021-08-16T00:00:00Z,20.31600342
2021-08-17T00:00:00Z,19.39299927
2021-08-18T00:00:00Z,19.28701172
2021-08-19T00:00:00Z,19.11901245
2021-08-20T00:00:00Z,19.08699951
2021-08-21T00:00:00Z,19.15599976
2021-08-22T00:00:00Z,19.49300537
2021-08-23T00:00:00Z,19.4380127
2021-08-24T00:00:00Z,19.29500732
2021-08-25T00:00:00Z,19.32601318
2021-08-26T00:00:00Z,19.63799438
2021-08-27T00:00:00Z,19.4500061
2021-08-28T00:00:00Z,19.05001221
2021-08-29T00:00:00Z,18.42299805
2021-08-30T00:00:00Z,17.90599976
2021-08-31T00:00:00Z,17.91900024
2021-09-01T00:00:00Z,17.68499146
2021-09-02T00:00:00Z,16.55498657
2021-09-03T00:00:00Z,16.20800171
2021-09-04T00:00:00Z,16.36998901
2021-09-05T00:00:00Z,16.86800537
2021-09-06T00:00:00Z,16.99001465
2021-09-07T00:00:00Z,17.1710144
2021-09-08T00:00:00Z,17.27001343
2021-09-09T00:00:00Z,17.35500488
2021-09-10T00:00:00Z,16.88900146
2021-09-11T00:00:00Z,16.82198486
2021-09-12T00:00:00Z,16.83599243
2021-09-13T00:00:00Z,16.82799683
2021-09-14T00:00:00Z,16.83098755
2021-09-15T00:00:00Z,16.90099487
2021-09-16T00:00:00Z,16.61901245
2021-09-17T00:00:00Z,16.67299805
2021-09-18T00:00:00Z,16.87099609
2021-09-19T00:00:00Z,16.77800903
2021-09-20T00:00:00Z,16.80599365
2021-09-21T00:00:00Z,16.94500122
2021-09-22T00:00:00Z,17.09700928
2021-09-23T00:00:00Z,17.29500732
2021-09-24T00:00:00Z,17.5079895
2021-09-25T00:00:00Z,17.40801392
2021-09-26T00:00:00Z,17.17501221
2021-09-27T00:00:00Z,17.12600098
2021-09-28T00:00:00Z,17.17998657
2021-09-29T00:00:00Z,16.90499268
2021-09-30T00:00:00Z,15.39199219
2021-10-01T00:00:00Z,15.37600098
2021-10-02T00:00:00Z,15.46099243
2021-10-03T00:00:00Z,15.4380127
2021-10-04T00:00:00Z,14.90300903
2021-10-05T00:00:00Z,15.03399048
2021-10-06T00:00:00Z,15.43999634
2021-10-07T00:00:00Z,15.57399902
2021-10-08T00:00:00Z,15.65499268
2021-10-09T00:00:00Z,15.26299438
2021-10-10T00:00:00Z,15.04500732
2021-10-11T00:00:00Z,15.27300415
2021-10-12T00:00:00Z,15.28399048
2021-10-13T00:00:00Z,15.73101196
2021-10-14T00:00:00Z,15.73400269
2021-10-15T00:00:00Z,15.68099365
2021-10-16T00:00:00Z,15.52001343
2021-10-17T00:00:00Z,14.48101196
2021-10-18T00:00:00Z,14.33599243
2021-10-19T00:00:00Z,14.27401123
2021-10-20T00:00:00Z,13.98598633
2021-10-21T00:00:00Z,14.05901489
2021-10-22T00:00:00Z,14.27700195
2021-10-23T00:00:00Z,13.99599609
2021-10-24T00:00:00Z,13.57399902
2021-10-25T00:00:00Z,13.26000366
2021-10-26T00:00:00Z,13.27700195
